WEO_Country_Code,WEO_Subject_Code,Country_Series-Specific_Notes,Estimates_Start_After
616,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
223,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
516,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
918,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
748,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
618,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
624,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
522,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
622,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
156,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
626,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
628,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
228,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
924,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
233,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
632,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
636,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2020
634,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
238,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
662,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
960,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
423,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
935,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
128,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
611,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
321,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
243,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
248,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
469,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
253,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
642,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
643,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2019
939,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
734,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
644,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
819,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
172,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
132,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
646,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
648,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
915,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
134,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
652,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
174,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
328,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
258,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
656,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
654,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
336,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
263,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
268,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
532,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
944,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
176,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
534,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2024
536,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
429,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
433,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
178,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
436,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
136,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
